date,client_id,amount,type,category
2023-09-01,SELF,1200.0,expense,Rent
2023-09-25,C001,1962.71,income,UNKNOWN_ERROR
2023-09-29,,2944.06,income,Partial
2023-09-26,C002,614.87,income,Service
2023-09-12,C003,2351.39,income,Service
2023-09-05,C004,9154.69,income,Service
2023-09-02,C005,5804.89,income,Service
2023-09-19,C006,4143.0,income,Partial
2023-09-23,C006,6214.5,income,Partial
2023-09-10,C008,8275.7,income,Service
2023-09-02,C009,10357.91,income,Service
2023-09-02,C010,6271.17,income,Service
2023-10-10,C012,7468.48,income,Service
2023-09-06,C014,3178.43,income,Partial
2023-09-10,C014,4767.64,income,Partial
2023-09-24,C015,3509.95,income,Service
2023-09-18,C016,12445.0,income,Service
2023-10-12,C017,1618.51,income,Partial
2023-10-16,C017,2427.77,income,Partial
2023-09-21,C019,3705.88,income,Partial
2023-09-25,C019,5558.82,income,Partial
2023-10-03,C020,1574.24,income,Service
2023-10-01,C023,3393.61,income,UNKNOWN_ERROR
2023-10-05,C023,5090.42,income,Partial
2023-09-23,C024,4805.95,income,Partial
2023-09-27,C024,7208.92,income,Partial
2023-09-15,C025,661.34,income,Partial
2023-09-19,C025,992.01,income,Partial
2023-10-06,C026,2668.75,income,Partial
2023-10-10,C026,4003.12,income,Partial
2023-09-27,C028,3037.22,income,Service
2023-09-27,C029,4057.76,income,Service
2023-10-03,C030,7676.37,income,Service
2023-09-08,C031,646.34,income,Partial
2023-09-12,,969.51,income,Partial
2023-09-17,C035,14112.96,income,Service
2023-09-04,C037,7322.16,income,Service
2023-10-14,C039,8438.97,income,Service
2023-09-25,C040,3711.14,income,Service
2023-09-25,C041,5414.6,income,Service
2023-09-02,C044,9578.01,income,Service
2023-09-05,C045,535.55,income,Partial
2023-09-09,C045,803.32,income,Partial
2023-09-26,C048,14121.94,income,Service
2023-09-29,C049,3935.89,income,Partial
2023-10-03,C049,5903.84,income,Partial
2023-10-07,C051,3329.93,income,Service
2023-09-08,C058,1098.49,income,Partial
2023-09-12,C058,1647.73,income,Partial
2023-09-07,C059,5790.81,income,Service
2023-10-16,C062,7189.77,income,Service
2023-10-14,C076,1920.8,income,Service
2023-09-05,C078,1035.89,income,UNKNOWN_ERROR
2023-09-04,C081,3071.12,income,Service
2023-09-27,C084,2676.93,income,Partial
2023-10-01,C084,4015.4,income,Partial
2023-10-13,C086,980.42,income,Partial
2023-10-17,C086,1470.63,income,Partial
2023-09-11,C087,1786.85,income,Service
2023-09-30,C095,12968.59,income,Service
2023-09-30,C095,12968.59,income,Service
2023-10-01,SELF,1200.0,expense,Rent
2023-10-02,C001,4663.08,income,Service
2023-11-05,C002,583.35,income,Service
2023-11-12,C003,910.02,income,UNKNOWN_ERROR
2023-11-16,C003,1365.03,income,Partial
2023-11-03,C004,8800.28,income,Service
2023-11-08,C005,6332.81,income,Service
2023-10-05,C006,10434.27,income,Service
2023-11-09,C007,1371.43,income,Service
2023-11-06,C008,8140.2,income,Service
2023-11-02,C009,10398.75,income,Service
2023-11-02,C009,10398.75,income,Service
2023-11-05,C011,6456.98,income,Service
2023-10-14,C013,2310.32,income,Service
2023-11-15,,12028.7,income,Service
2023-11-13,C019,12594.43,income,Service
2023-10-05,C022,486.72,income,Partial
2023-10-09,C022,730.08,income,Partial
2023-10-07,C023,5769.55,income,Partial
2023-10-11,C023,8654.32,income,Partial
2023-10-15,C026,2565.96,income,Partial
2023-10-19,C026,3848.93,income,UNKNOWN_ERROR
2023-10-12,C030,2316.19,income,Partial
2023-10-16,C030,3474.28,income,Partial
2023-11-10,,1125.66,income,Service
2023-10-14,C033,10701.75,income,Service
2023-11-12,C034,7919.92,income,UNKNOWN_ERROR
2023-10-08,C035,8142.88,income,Service
2023-10-02,C036,2674.21,income,Service
2023-11-15,C037,8434.3,income,Service
2023-11-09,C038,13540.52,income,Service
2023-11-03,C040,1330.51,income,Partial
2023-11-07,C040,1995.77,income,Partial
2023-10-11,C042,5990.32,income,Service
2023-11-10,C043,3783.75,income,Service
2023-10-17,C045,933.84,income,UNKNOWN_ERROR
2023-11-12,,6827.19,income,Service
2023-11-05,C047,1459.23,income,Service
2023-10-10,C048,14391.17,income,Service
2023-11-02,C049,3673.6,income,Partial
2023-11-06,C049,5510.39,income,Partial
2023-10-07,C050,1252.72,income,Service
2023-10-30,C054,9888.39,income,Service
2023-11-15,C055,2454.94,income,UNKNOWN_ERROR
2023-10-15,C058,1862.87,income,Service
2023-11-01,C062,12909.43,income,Service
2023-11-06,C063,3503.5,income,Service
2023-11-05,C065,1012.63,income,Service
2023-10-19,C066,7043.47,income,UNKNOWN_ERROR
2023-11-04,C067,7243.21,income,Service
2023-11-11,C068,2171.28,income,Partial
2023-11-15,C068,3256.92,income,Partial
2023-10-16,C072,865.41,income,UNKNOWN_ERROR
2023-10-20,C072,1298.12,income,UNKNOWN_ERROR
2023-11-04,C073,6863.13,income,Service
2023-10-27,C074,9431.81,income,Service
2023-10-07,C077,4707.01,income,Service
2023-11-11,C082,9059.69,income,Service
2023-10-06,C083,13096.29,income,Service
2023-10-06,C083,13096.29,income,Service
2023-10-12,C084,4220.1,income,Service
2023-11-11,C087,736.29,income,Service
2023-10-17,C095,3735.44,income,Service
2023-10-17,C100,9212.03,income,Service
2023-11-01,SELF,1200.0,expense,Rent
2023-11-11,C001,2028.05,income,Partial
2023-11-15,C001,3042.08,income,Partial
2023-12-01,C002,583.79,income,UNKNOWN_ERROR
2023-11-07,C003,2212.77,income,UNKNOWN_ERROR
2023-11-22,C004,9283.98,income,Service
2023-12-09,C005,2420.13,income,Partial
2023-12-13,C005,3630.19,income,Partial
2023-12-01,C006,9729.31,income,Service
2023-12-01,C006,9729.31,income,Service
2023-12-10,C007,1403.06,income,Service
2023-11-25,C008,8526.05,income,Service
2023-11-04,C009,9972.42,income,Service
2023-11-29,,6341.26,income,Service
2023-11-08,C012,11499.76,income,Service
2023-11-11,C014,7011.95,income,Service
2023-12-13,C015,2416.97,income,Service
2023-11-29,C016,10220.97,income,UNKNOWN_ERROR
2023-11-05,C020,2020.64,income,Service
2023-11-07,C021,9199.33,income,Service
2023-11-10,C024,11223.06,income,Service
2023-11-05,C025,1218.58,income,Service
2023-12-04,C027,4056.89,income,Service
2023-11-09,C030,6620.49,income,UNKNOWN_ERROR
2023-11-09,C030,6620.49,income,Service
2023-12-04,C031,1420.1,income,Service
2023-11-10,C033,4200.13,income,Partial
2023-11-14,C033,6300.19,income,Partial
2023-12-05,C034,5418.72,income,Service
2023-11-13,C036,2236.92,income,Service
2023-11-28,C038,11352.96,income,UNKNOWN_ERROR
2023-12-14,C039,8765.42,income,Service
2023-11-02,C040,2461.0,income,Service
2023-11-23,C041,8103.27,income,Service
2023-12-14,C042,8810.7,income,Service
2023-11-20,C043,7372.23,income,UNKNOWN_ERROR
2023-12-05,C044,9774.33,income,Service
2023-11-16,C045,990.31,income,Service
2023-11-08,C046,3299.59,income,Partial
2023-11-12,C046,4949.38,income,Partial
2023-11-05,C047,1148.11,income,Service
2023-11-06,C053,976.41,income,Service
2023-11-20,C054,7763.6,income,Service
2023-12-03,C056,11879.29,income,Service
2023-12-14,C065,319.33,income,Partial
2023-12-18,C065,478.99,income,Partial
2023-12-05,C068,5105.45,income,UNKNOWN_ERROR
2023-11-22,C074,3547.53,income,Service
2023-12-01,C078,1179.94,income,Service
2023-12-01,,1179.94,income,Service
2023-12-06,C082,5987.52,income,Service
2023-11-18,C083,7510.98,income,Service
2023-11-18,C083,7510.98,income,Service
2023-11-10,C085,2207.94,income,Service
2023-12-08,C086,3595.38,income,Service
2023-12-04,C091,4136.7,income,Partial
2023-12-08,C091,6205.05,income,Partial
2023-12-01,SELF,1200.0,expense,Rent
2023-12-19,C001,4832.08,income,Service
2024-01-04,C002,229.48,income,UNKNOWN_ERROR
2024-01-08,C002,344.23,income,Partial
2023-12-20,C003,2197.22,income,Service
2023-12-22,C004,9460.62,income,Service
2023-12-16,C005,5914.59,income,Service
2023-12-14,C006,9886.83,income,Service
2023-12-16,C007,1381.08,income,UNKNOWN_ERROR
2024-01-09,C008,8011.56,income,Service
2023-12-04,C009,10197.24,income,Service
2023-12-23,C010,2340.66,income,Partial
2023-12-27,C010,3510.99,income,Partial
2023-12-29,,4527.44,income,Service
2024-01-14,C012,10481.15,income,UNKNOWN_ERROR
2023-12-16,C013,1666.73,income,Service
2024-01-13,C015,3517.09,income,Service
2024-01-09,C017,1568.74,income,Partial
2024-01-13,C017,2353.11,income,Partial
2023-12-15,C018,2438.03,income,Partial
2023-12-19,C018,3657.04,income,Partial
2023-12-29,C019,11706.28,income,Service
2023-12-15,C020,2259.28,income,Service
2023-12-05,C021,6109.38,income,Service
2023-12-08,C022,1636.71,income,Service
2023-12-31,C023,7030.79,income,Service
2023-12-10,C025,1850.93,income,Service
2023-12-10,C025,1850.93,income,Service
2023-12-27,C026,7238.53,income,Service
2023-12-25,C029,8119.15,income,Service
2023-12-13,C034,8044.78,income,Service
2024-01-12,C035,15388.8,income,Service
2023-12-25,C037,8933.64,income,Service
2023-12-25,C039,12538.27,income,Service
2023-12-08,C040,3123.7,income,Service
2023-12-22,C041,9786.09,income,Service
2023-12-14,C043,4616.06,income,Service
2024-01-11,C044,13517.8,income,Service
2023-12-15,C045,1852.54,income,Service
2023-12-12,C046,5471.74,income,Service
2024-01-11,C047,1379.62,income,Service
2023-12-15,C048,11047.86,income,Service
2023-12-09,C051,5194.8,income,Service
2023-12-19,C053,3784.0,income,Service
2023-12-25,C055,1913.93,income,Service
2023-12-13,,1819.56,income,Partial
2023-12-17,C059,2729.34,income,Partial
2023-12-11,C061,1481.58,income,Service
2023-12-18,C064,3144.71,income,UNKNOWN_ERROR
2023-12-03,C067,1055.47,income,Partial
2023-12-07,,1583.2,income,Partial
2023-12-02,C070,2107.35,income,Service
2024-01-12,C071,11649.55,income,Service
2023-12-09,C072,11051.44,income,Service
2024-01-13,C077,4558.4,income,Service
2023-12-14,C078,1653.97,income,Service
2023-12-14,C082,5351.85,income,Partial
2023-12-18,,8027.77,income,Partial
2023-12-24,C083,4352.83,income,Partial
2023-12-28,C083,6529.24,income,Partial
2024-01-07,C084,6921.13,income,Service
2024-01-06,C085,1030.07,income,Service
2023-12-16,C086,3329.1,income,Partial
2023-12-20,C086,4993.65,income,Partial
2023-12-16,C086,8322.75,income,Service
2023-12-20,C089,16351.89,income,Service
2023-12-17,C090,10913.57,income,Service
2024-01-11,C098,5759.24,income,Service
2024-01-01,SELF,1200.0,expense,Rent
2024-01-14,C001,4849.49,income,Service
2024-01-26,C002,607.92,income,Service
2024-01-23,C003,2188.48,income,UNKNOWN_ERROR
2024-01-21,C004,3766.24,income,Partial
2024-01-25,C004,5649.36,income,Partial
2024-02-11,,6045.98,income,Service
2024-01-05,C006,10441.22,income,Service
2024-01-19,C007,1390.55,income,Service
2024-02-04,C008,8178.6,income,Service
2024-01-09,C009,10556.21,income,Service
2024-01-06,C010,5856.3,income,Service
2024-01-21,C012,7472.19,income,Service
2024-01-04,C014,4761.25,income,Service
2024-01-27,C019,9341.21,income,UNKNOWN_ERROR
2024-02-06,C021,7588.17,income,Service
2024-01-22,C022,1508.19,income,Service
2024-01-29,C024,11523.07,income,Service
2024-01-15,C025,568.85,income,Partial
2024-01-19,C025,853.28,income,Partial
2024-01-20,C026,5194.9,income,Service
2024-01-20,C026,5194.9,income,Service
2024-01-27,C029,6877.2,income,Service
2024-01-29,C030,7313.68,income,Service
2024-02-04,C031,1099.78,income,Service
2024-01-31,C032,2197.09,income,Partial
2024-02-04,C032,3295.63,income,Partial
2024-02-10,C033,5388.39,income,Partial
2024-02-14,C033,8082.58,income,Partial
2024-01-30,C035,8634.35,income,Service
2024-01-30,C036,4541.65,income,Service
2024-02-12,C037,8856.48,income,Service
2024-01-29,C038,12774.09,income,Service
2024-02-08,C039,7537.96,income,Service
2024-01-20,C040,4486.96,income,Service
2024-02-10,C041,8353.07,income,Service
2024-01-11,C042,9851.24,income,Service
2024-01-18,C044,10984.87,income,UNKNOWN_ERROR
2024-01-30,C045,532.77,income,Partial
2024-02-03,C045,799.16,income,Partial
2024-01-09,C046,6903.43,income,Service
2024-01-15,C048,5935.2,income,Partial
2024-01-19,C048,8902.8,income,UNKNOWN_ERROR
2024-01-27,C051,3141.39,income,Service
2024-01-24,C053,3226.95,income,Service
2024-02-05,C059,14723.47,income,Service
2024-01-10,C060,2376.67,income,Service
2024-02-06,C061,3918.41,income,UNKNOWN_ERROR
2024-02-04,,2590.77,income,Service
2024-02-15,C078,549.91,income,UNKNOWN_ERROR
2024-02-19,C078,824.86,income,Partial
2024-01-10,C082,14625.52,income,Service
2024-01-04,C085,2282.87,income,Service
2024-01-12,C093,6004.46,income,Service
2024-01-14,C094,15752.85,income,Service
2024-01-17,C098,18579.25,income,Service
2024-01-07,C099,8675.91,income,Service
2024-02-01,SELF,1200.0,expense,Rent
2024-03-01,C001,4997.21,income,Service
2024-03-13,C002,586.73,income,Service
2024-03-16,,2218.16,income,Service
2024-03-07,C004,8928.4,income,Service
2024-03-07,C005,6127.38,income,Service
2024-02-02,C006,9850.67,income,Service
2024-03-04,C007,1358.14,income,Service
2024-02-24,C008,7884.5,income,UNKNOWN_ERROR
2024-02-28,C009,10264.57,income,Service
2024-02-29,C010,6088.51,income,Service
2024-02-29,C011,7242.69,income,Service
2024-02-13,C014,9495.07,income,Service
2024-03-06,C016,10354.23,income,Service
2024-02-22,C017,4927.51,income,Service
2024-02-19,C018,12054.64,income,Service
2024-03-17,C019,9942.14,income,Service
2024-03-15,C021,6157.11,income,Service
2024-02-25,C022,462.11,income,Partial
2024-02-29,C022,693.16,income,Partial
2024-03-08,C023,14619.79,income,Service
2024-02-07,C025,1377.65,income,Service
2024-02-05,C026,6160.2,income,Service
2024-02-08,C027,2730.98,income,Partial
2024-02-12,C027,4096.47,income,Partial
2024-02-03,C030,7942.38,income,Service
2024-03-03,C031,640.36,income,UNKNOWN_ERROR
2024-03-07,C031,960.54,income,Partial
2024-03-01,C032,4225.99,income,Service
2024-02-24,C034,2316.02,income,Partial
2024-02-28,C034,3474.03,income,Partial
2024-03-04,C035,9547.43,income,Service
2024-02-20,C036,3457.45,income,Service
2024-03-01,C037,5790.77,income,Service
2024-02-05,C040,839.68,income,Partial
2024-02-09,C040,1259.53,income,Partial
2024-03-11,C042,8851.35,income,Service
2024-02-16,C043,2459.62,income,Partial
2024-02-20,C043,3689.43,income,Partial
2024-02-28,C044,12421.7,income,Service
2024-02-06,C045,1398.88,income,Service
2024-02-21,C047,1353.99,income,Service
2024-02-10,C051,895.85,income,Service
2024-02-28,C056,10535.1,income,UNKNOWN_ERROR
2024-02-20,C057,4300.46,income,Service
2024-02-02,C058,1297.06,income,Partial
2024-02-06,C058,1945.59,income,Partial
2024-03-07,C061,5912.58,income,Service
2024-03-06,C064,3691.47,income,Service
2024-03-12,C070,3463.33,income,Partial
2024-03-16,C070,5194.99,income,Partial
2024-03-04,C076,2021.11,income,UNKNOWN_ERROR
2024-03-12,C085,550.59,income,Service
2024-02-19,C086,6975.91,income,Service
2024-02-19,C086,6975.91,income,Service
2024-03-08,C088,5905.66,income,Partial
2024-03-12,C088,8858.49,income,Partial
2024-02-07,C094,6264.65,income,Partial
2024-02-11,C094,9396.97,income,Partial
2024-02-07,C100,12190.92,income,Service
2024-03-01,SELF,1200.0,expense,UNKNOWN_ERROR
2024-04-07,C001,5005.87,income,Service
2024-04-05,C003,872.91,income,Partial
2024-04-09,C003,1309.36,income,Partial
2024-03-23,C004,8747.95,income,Service
2024-04-01,C005,6216.59,income,Service
2024-04-12,C006,3873.96,income,Partial
2024-04-16,C006,5810.95,income,Partial
2024-04-01,C007,1472.41,income,Service
2024-03-15,C008,8342.54,income,Service
2024-03-29,C009,9942.59,income,Service
2024-04-11,C010,6303.54,income,Service
2024-03-27,C013,1763.43,income,Service
2024-03-19,C014,8360.59,income,Service
2024-04-02,C015,1022.22,income,Partial
2024-04-06,C015,1533.32,income,Partial
2024-03-27,C016,7430.7,income,UNKNOWN_ERROR
2024-03-05,C017,5038.71,income,Service
2024-03-26,C020,2853.06,income,Service
2024-03-05,C023,9215.5,income,Service
2024-03-12,,7675.46,income,Service
2024-03-17,,1992.66,income,Service
2024-03-10,C028,1709.41,income,Partial
2024-03-14,,2564.11,income,Partial
2024-04-06,C030,5033.15,income,Service
2024-03-15,C032,5139.24,income,Service
2024-03-16,C033,11700.71,income,UNKNOWN_ERROR
2024-04-02,C036,1818.44,income,Partial
2024-04-06,C036,2727.66,income,Partial
2024-03-02,C037,10604.59,income,Service
2024-03-25,,7079.02,income,Service
2024-03-31,C039,3622.3,income,Partial
2024-04-04,C039,5433.44,income,UNKNOWN_ERROR
2024-03-07,C040,2514.37,income,Service
2024-03-18,C041,7419.59,income,Service
2024-03-08,C042,7716.97,income,Service
2024-03-15,C046,9709.74,income,Service
2024-03-15,C048,15997.52,income,Service
2024-03-15,C049,7822.98,income,Service
2024-03-07,C050,1115.2,income,Service
2024-03-20,C051,3685.55,income,Service
2024-04-11,C058,960.3,income,Service
2024-04-14,C060,1805.82,income,UNKNOWN_ERROR
2024-04-18,,2708.73,income,Partial
2024-04-09,C061,4212.23,income,UNKNOWN_ERROR
2024-04-09,C062,14313.37,income,Service
2024-03-11,C063,6074.18,income,Service
2024-03-12,C066,3467.63,income,Service
2024-03-26,C068,10651.34,income,Service
2024-03-17,C069,15910.24,income,Service
2024-04-05,,10394.54,income,Service
2024-03-04,C073,4139.64,income,Service
2024-03-12,C076,958.7,income,Partial
2024-03-16,C076,1438.05,income,Partial
2024-03-23,C078,319.94,income,Partial
2024-03-27,C078,479.9,income,Partial
2024-03-31,C085,1942.26,income,Service
2024-03-03,C087,1439.04,income,Service
2024-03-19,C090,7590.77,income,Service
2024-04-08,C091,6972.24,income,Service
2024-03-14,C093,7004.82,income,Service
2024-04-03,C097,1760.31,income,Service
2024-03-07,C100,7995.91,income,Service
2024-04-01,SELF,1200.0,expense,Rent
2024-04-30,C001,5053.64,income,Service
2024-04-27,C002,564.62,income,Service
2024-04-23,C003,2149.29,income,Service
2024-04-23,C003,2149.29,income,Service
2024-04-28,C004,8840.85,income,UNKNOWN_ERROR
2024-04-11,C005,6177.23,income,UNKNOWN_ERROR
2024-04-16,C007,1424.26,income,Service
2024-05-05,C008,8657.52,income,Service
2024-05-05,C008,8657.52,income,Service
2024-05-16,C009,4233.58,income,Partial
2024-05-20,C009,6350.37,income,Partial
2024-05-05,C010,6033.31,income,Service
2024-05-01,C011,7690.64,income,Service
2024-04-19,C013,1318.69,income,Service
2024-04-19,C015,3193.68,income,UNKNOWN_ERROR
2024-05-07,,9281.97,income,Service
2024-05-04,C019,11222.83,income,UNKNOWN_ERROR
2024-04-12,C020,1109.39,income,Partial
2024-04-16,C020,1664.08,income,Partial
2024-04-07,C022,441.35,income,Partial
2024-04-11,C022,662.03,income,UNKNOWN_ERROR
2024-05-08,C024,12034.98,income,Service
2024-05-11,C025,1998.76,income,Service
2024-04-06,C026,9850.08,income,Service
2024-04-30,C027,2138.49,income,Partial
2024-05-04,C027,3207.74,income,Partial
2024-04-26,C028,3269.97,income,Service
2024-05-05,C029,7202.99,income,Service
2024-04-26,C030,4298.8,income,Service
2024-04-25,C031,470.89,income,Partial
2024-04-29,C031,706.33,income,Partial
2024-05-02,C032,3678.29,income,Service
2024-04-23,C033,12928.59,income,Service
2024-05-01,C034,5775.93,income,Service
2024-04-20,C035,7048.17,income,Service
2024-04-23,C036,4985.49,income,Service
2024-05-08,C038,5667.57,income,Partial
2024-05-12,C038,8501.36,income,Partial
2024-04-19,C039,12616.19,income,Service
2024-04-23,C042,10293.97,income,Service
2024-04-19,C044,3683.83,income,Partial
2024-04-23,C044,5525.75,income,UNKNOWN_ERROR
2024-04-05,C046,6472.18,income,Service
2024-04-14,C047,741.57,income,Service
2024-04-29,C048,9814.7,income,Service
2024-05-02,C050,825.55,income,Service
2024-05-03,C052,1925.43,income,Partial
2024-05-07,C052,2888.14,income,Partial
2024-04-27,C053,762.16,income,Service
2024-05-04,C056,6388.11,income,Service
2024-05-08,,3249.37,income,Service
2024-04-04,C064,598.86,income,Partial
2024-04-08,C064,898.29,income,Partial
2024-05-03,C069,5837.52,income,Service
2024-04-17,C073,4700.68,income,Service
2024-05-13,C081,2148.45,income,Service
2024-04-03,C082,17311.83,income,Service
2024-04-30,C083,12865.81,income,UNKNOWN_ERROR
2024-05-04,C087,2361.59,income,Service
2024-04-16,C088,6388.3,income,Service
2024-05-06,C089,15105.17,income,Service
2024-05-04,C091,18355.79,income,Service
2024-04-08,C092,3490.92,income,Partial
2024-04-12,C092,5236.38,income,Partial
2024-04-16,C095,3269.85,income,Partial
2024-04-20,C095,4904.78,income,Partial
2024-04-17,C097,1760.74,income,Service
2024-05-02,C098,17822.56,income,Service
2024-05-02,C098,17822.56,income,Service
2024-04-02,C100,11313.23,income,Service
2024-05-01,SELF,1200.0,expense,Rent
2024-06-15,C001,5110.58,income,Service
2024-05-26,C002,614.19,income,Service
2024-06-12,C003,2157.46,income,Service
2024-05-28,C004,8772.93,income,Service
2024-06-02,C005,6000.56,income,Service
2024-06-14,C006,9923.81,income,Service
2024-05-30,C007,1438.88,income,Service
2024-06-03,C009,9902.93,income,Service
2024-05-14,C010,2426.15,income,Partial
2024-05-18,,3639.23,income,Partial
2024-05-07,C011,2819.72,income,Partial
2024-05-11,C011,4229.58,income,Partial
2024-05-06,,952.28,income,Partial
2024-05-10,C013,1428.42,income,Partial
2024-05-05,C014,3662.22,income,Partial
2024-05-09,C014,5493.33,income,Partial
2024-06-14,C018,11175.91,income,Service
2024-05-10,C020,833.09,income,UNKNOWN_ERROR
2024-05-14,C020,1249.64,income,UNKNOWN_ERROR
2024-06-01,C021,7675.04,income,Service
2024-05-29,C022,999.94,income,Service
2024-05-06,C023,9672.16,income,Service
2024-05-04,C024,4771.83,income,Partial
2024-05-08,C024,7157.74,income,Partial
2024-05-23,C025,1563.11,income,Service
2024-05-21,C026,7026.54,income,Service
2024-05-31,C027,6770.97,income,Service
2024-05-29,C031,1722.18,income,Service
2024-05-21,C033,11857.46,income,Service
2024-05-15,C035,13274.33,income,Service
2024-06-10,C037,4236.84,income,Partial
2024-06-14,C037,6355.26,income,Partial
2024-05-07,C038,8802.68,income,Service
2024-06-10,C043,6591.83,income,Service
2024-05-29,,9981.03,income,Service
2024-05-31,C045,550.21,income,Partial
2024-06-04,C045,825.32,income,Partial
2024-05-05,C048,11606.01,income,Service
2024-06-03,C049,10634.27,income,Service
2024-05-18,C050,329.63,income,Partial
2024-05-22,C050,494.44,income,Partial
2024-06-11,C053,3363.07,income,Service
2024-05-07,C055,1342.79,income,Service
2024-05-23,C058,2141.94,income,Service
2024-06-06,C059,6543.41,income,Service
2024-06-09,C061,8434.69,income,Service
2024-05-28,C063,4622.84,income,Service
2024-05-11,C066,1864.33,income,Service
2024-05-12,C067,501.2,income,Partial
2024-05-16,C067,751.81,income,Partial
2024-06-15,C071,2442.31,income,Partial
2024-06-19,C071,3663.46,income,Partial
2024-05-07,C078,247.81,income,Partial
2024-05-11,C078,371.71,income,Partial
2024-06-10,C083,6364.5,income,Service
2024-05-14,C094,5953.72,income,Partial
2024-05-18,C094,8930.57,income,Partial
2024-06-13,C096,7547.84,income,Service
2024-05-16,C097,689.62,income,Partial
2024-05-20,C097,1034.42,income,Partial
2024-06-02,C099,8191.83,income,Service
2024-06-06,C100,4993.13,income,Partial
2024-06-10,C100,7489.7,income,Partial
2024-06-01,SELF,1200.0,expense,Rent
2024-06-07,SELF,2544.0,expense,Hardware
2024-06-21,C002,603.74,income,UNKNOWN_ERROR
2024-06-16,C003,2336.16,income,Service
2024-07-11,C004,9357.33,income,UNKNOWN_ERROR
2024-06-03,C005,2334.31,income,Partial
2024-06-07,C005,3501.47,income,Partial
2024-07-07,C006,10054.96,income,Service
2024-06-09,,1455.76,income,Service
2024-06-10,C008,7905.47,income,Service
2024-07-15,C009,10642.01,income,Service
2024-06-29,C010,6231.33,income,Service
2024-06-19,C011,7530.75,income,Service
2024-07-13,C012,3863.36,income,Partial
2024-07-17,C012,5795.03,income,Partial
2024-06-14,C014,6445.47,income,Service
2024-07-03,C015,3478.73,income,Service
2024-06-12,C016,10790.27,income,Service
2024-07-11,C017,5108.72,income,Service
2024-06-08,C018,2593.45,income,Partial
2024-06-12,C018,3890.17,income,UNKNOWN_ERROR
2024-06-16,,523.64,income,Partial
2024-06-20,C025,785.45,income,Partial
2024-06-25,C026,3895.22,income,Partial
2024-06-29,C026,5842.83,income,Partial
2024-07-12,,5556.67,income,Service
2024-07-06,C030,6433.3,income,Service
2024-06-11,C031,1540.07,income,Service
2024-07-01,C032,4024.83,income,Service
2024-06-29,C036,2020.78,income,Partial
2024-07-03,C036,3031.17,income,Partial
2024-06-05,C037,3759.39,income,Partial
2024-06-09,C037,5639.08,income,Partial
2024-06-07,C040,3444.52,income,Service
2024-06-27,C045,1049.94,income,Service
2024-07-10,C049,5008.26,income,UNKNOWN_ERROR
2024-07-14,C049,7512.39,income,Partial
2024-07-04,C052,5564.08,income,Service
2024-06-12,C053,2816.85,income,Service
2024-06-30,,3597.85,income,Service
2024-06-26,C057,1772.35,income,Service
2024-06-08,C058,3900.76,income,Service
2024-07-13,C059,1982.14,income,Service
2024-06-27,C061,709.26,income,Partial
2024-07-01,C061,1063.9,income,Partial
2024-06-10,C065,957.06,income,Partial
2024-06-14,C065,1435.59,income,Partial
2024-06-19,C072,5642.79,income,Service
2024-06-08,C074,2261.2,income,Partial
2024-06-12,C074,3391.79,income,Partial
2024-06-30,C076,334.57,income,Partial
2024-07-04,C076,501.86,income,Partial
2024-07-15,C078,1110.43,income,Service
2024-07-14,C082,2783.16,income,Service
2024-06-30,C090,8710.51,income,Service
2024-07-01,C092,13016.32,income,Service
2024-07-01,SELF,1200.0,expense,Rent
2024-07-08,C001,1951.3,income,UNKNOWN_ERROR
2024-07-12,C001,2926.94,income,UNKNOWN_ERROR
2024-08-01,C002,574.36,income,Service
2024-07-12,C003,2271.88,income,Service
2024-08-15,C004,9155.38,income,Service
2024-07-07,C005,6095.59,income,Service
2024-07-04,C006,10374.61,income,Service
2024-07-29,C007,1377.7,income,Service
2024-07-09,C008,8402.86,income,Service
2024-08-15,C010,6153.21,income,UNKNOWN_ERROR
2024-08-03,C012,8433.86,income,Service
2024-07-05,C015,3202.52,income,UNKNOWN_ERROR
2024-07-02,C017,5367.32,income,Service
2024-07-06,C018,7009.8,income,Service
2024-07-31,C020,1545.05,income,Service
2024-07-02,C021,5285.99,income,Service
2024-07-03,C023,11217.48,income,Service
2024-07-05,C028,3647.45,income,Service
2024-07-21,C029,5508.2,income,Service
2024-08-12,C030,4050.12,income,Service
2024-07-21,C031,424.66,income,UNKNOWN_ERROR
2024-07-25,C031,636.98,income,Partial
2024-07-25,C032,4787.19,income,Service
2024-08-02,,7852.54,income,Service
2024-08-15,C034,3190.82,income,Partial
2024-08-19,C034,4786.23,income,Partial
2024-07-27,C036,4357.59,income,Service
2024-07-10,C037,7303.74,income,Service
2024-08-05,C038,12566.01,income,Service
2024-08-15,C040,3472.35,income,Service
2024-07-19,C043,5709.88,income,Service
2024-08-15,C044,12684.2,income,Service
2024-08-13,C045,1387.92,income,UNKNOWN_ERROR
2024-07-23,C046,8448.78,income,Service
2024-07-13,C047,395.77,income,Partial
2024-07-17,C047,593.66,income,Partial
2024-08-03,C048,11980.61,income,Service
2024-08-14,C056,3480.87,income,Partial
2024-08-18,C056,5221.31,income,Partial
2024-07-21,C061,4984.08,income,Service
2024-07-02,C062,9559.99,income,Service
2024-07-17,C063,3074.04,income,UNKNOWN_ERROR
2024-07-13,C068,5282.94,income,Service
