invoice_id,client_id,due_date,paid_date,amount
INV02078,C004,2023-02-03,2023-02-16,9377.06
INV02079,C005,2023-02-19,2023-02-26,6239.03
INV02080,C007,2023-01-06,2023-02-09,1359.26
INV02081,C008,2023-01-13,2023-02-04,3470.58
INV02082,C008,2023-01-08,2023-02-08,5205.87
INV02083,C009,2023-02-11,2023-02-21,10864.53
INV02084,C011,2023-02-17,2023-03-17,4025.51
INV02085,C014,2023-02-04,2023-02-13,5653.78
INV02086,C015,2023-02-26,2023-03-10,1973.58
INV02087,C016,2023-01-28,2023-03-14,9687.72
INV02088,C017,2023-01-10,2023-02-15,5326.0
INV02089,C018,2023-02-11,2023-03-12,10797.0
INV02090,C019,2023-01-07,2023-02-19,6160.49
INV02091,C021,2023-02-02,2023-02-25,3181.13
INV02092,C021,2023-01-31,2023-03-01,4771.7
INV02093,C022,2023-01-12,2023-02-17,487.09
INV02094,C022,2023-01-27,2023-02-21,730.63
INV02095,C023,2023-01-15,2023-02-14,13679.2
INV02096,C025,2023-01-27,2023-03-01,1080.29
INV02097,C026,2023-01-31,2023-02-22,5082.54
INV02098,C031,2023-01-06,2023-02-08,388.69
INV02099,C031,2023-01-26,2023-02-12,583.03
INV02100,C035,2022-12-31,2023-02-12,6015.63
INV02101,C035,2023-02-09,2023-02-16,9023.45
INV02102,C040,2023-01-24,2023-03-09,3043.64
INV02103,C041,2023-01-09,2023-02-14,3019.84
INV02104,C041,2023-02-02,2023-02-18,4529.77
INV02105,C042,2023-01-20,2023-02-18,8388.07
INV02106,C043,2023-02-01,2023-02-18,5144.7
INV02107,C047,2023-03-01,2023-03-22,944.16
INV02108,C052,2023-03-11,2023-03-18,3388.32
INV02109,C053,2022-12-29,2023-02-03,3833.61
INV02110,C057,2023-01-28,2023-02-16,10868.22
INV02111,C058,2023-01-30,2023-03-03,4116.96
INV02112,C060,2023-01-13,2023-02-24,3954.84
INV02113,C064,2023-01-30,2023-03-12,4831.92
INV02114,C070,2023-02-08,2023-02-22,11407.02
INV02115,C073,2023-01-20,2023-02-17,7944.92
INV02116,C074,2023-01-09,2023-02-16,8271.64
INV02117,C075,2023-02-09,2023-02-19,2807.12
INV02118,C079,2023-01-16,2023-02-17,9985.13
INV02119,C085,2023-02-09,2023-02-28,1334.75
INV02120,C086,2023-01-26,2023-02-11,5906.94
INV02121,C087,2023-01-19,2023-02-07,664.88
INV02122,C090,2023-01-21,2023-02-12,2342.25
INV02123,C090,2023-01-21,2023-02-16,3513.38
INV02124,C092,2023-02-17,2023-03-01,14920.7
INV02125,C093,2022-12-29,2023-02-10,6020.53
INV02126,C098,2023-02-18,2023-02-26,10165.29
INV02127,C100,2023-02-01,2023-03-15,14579.98
INV02128,C001,2023-02-16,2023-03-23,5096.88
INV02129,C002,2023-03-08,2023-03-21,603.06
INV02130,C003,2023-03-21,2023-04-15,2320.68
INV02131,C004,2023-03-08,2023-04-03,8850.96
INV02132,C005,2023-02-22,2023-04-01,6248.01
INV02133,C007,2023-01-27,2023-03-09,1381.17
INV02134,C009,2023-02-19,2023-03-18,10353.47
INV02135,C010,2023-03-09,2023-03-31,5944.52
INV02136,C011,2023-03-30,2023-04-10,3697.5
INV02137,C016,2023-02-22,2023-04-01,10606.0
INV02138,C019,2023-02-28,2023-03-28,9250.87
INV02139,C020,2023-02-22,2023-03-04,1574.97
INV02140,C022,2023-03-22,2023-03-31,469.68
INV02141,C022,2023-02-25,2023-04-04,704.52
INV02142,C024,2023-02-28,2023-04-08,8538.87
INV02143,C026,2023-01-31,2023-03-07,8075.6
INV02144,C027,2023-03-05,2023-04-06,5221.12
INV02145,C029,2023-03-18,2023-03-28,3825.72
INV02146,C030,2023-02-21,2023-03-18,3027.53
INV02147,C030,2023-03-08,2023-03-22,4541.3
INV02148,C031,2023-02-08,2023-03-23,1779.19
INV02149,C035,2023-03-15,2023-04-04,10238.46
INV02150,C036,2023-02-21,2023-03-09,4464.4
INV02151,C037,2023-02-15,2023-03-07,9652.82
INV02152,C038,2023-02-24,2023-04-02,9267.59
INV02153,C038,2023-03-18,2023-04-02,9267.59
INV02154,C039,2023-03-25,2023-04-13,11460.82
INV02155,C041,2023-02-09,2023-03-10,5814.17
INV02156,C044,2023-02-24,2023-03-16,8189.67
INV02157,C045,2023-02-17,2023-03-29,1766.33
INV02158,C047,2023-01-27,2023-03-04,357.02
INV02159,C047,2023-02-26,2023-03-08,535.53
INV02160,C049,2023-03-29,2023-04-15,7294.48
INV02161,C051,2023-03-06,2023-04-14,2183.86
INV02162,C057,2023-03-08,2023-03-20,8322.05
INV02163,C058,2023-03-10,2023-04-14,987.7
INV02164,C067,2023-02-06,2023-03-12,8464.32
INV02165,C067,2023-02-11,2023-03-12,8464.32
INV02166,C068,2023-02-06,2023-03-15,636.54
INV02167,C068,2023-02-20,2023-03-19,954.81
INV02168,C071,2023-02-26,2023-03-20,6233.2
INV02169,C071,2023-02-17,2023-03-24,9349.81
INV02170,C076,2023-02-07,2023-03-06,638.43
INV02171,C084,2023-03-02,2023-04-06,4407.6
INV02172,C086,2023-03-01,2023-03-12,6260.8
INV02173,C089,2023-03-08,2023-03-18,13781.93
INV02174,C090,2023-03-02,2023-04-09,6928.72
INV02175,C091,2023-02-21,2023-03-18,14799.66
INV02176,C093,2023-02-13,2023-03-18,7370.07
INV02177,C094,2023-03-12,2023-03-20,13296.46
INV02178,C001,2023-03-26,2023-05-02,4840.51
INV02179,C002,2023-04-08,2023-05-10,594.75
INV02180,C003,2023-05-05,2023-05-14,2270.95
INV02181,C004,2023-03-14,2023-04-02,8762.21
INV02182,C005,2023-03-28,2023-04-23,2333.96
INV02183,C005,2023-04-05,2023-04-27,3500.94
INV02184,C007,2023-04-28,2023-05-08,1485.15
INV02185,C008,2023-03-16,2023-04-09,8375.9
INV02186,C009,2023-04-15,2023-05-16,9927.53
INV02187,C010,2023-04-01,2023-05-07,2523.82
INV02188,C010,2023-04-11,2023-05-11,3785.73
INV02189,C011,2023-04-10,2023-04-30,1490.93
INV02190,C011,2023-04-26,2023-05-04,2236.4
INV02191,C013,2023-03-30,2023-05-13,866.64
INV02192,C013,2023-05-06,2023-05-17,1299.96
INV02193,C013,2023-04-29,2023-05-13,2166.6
INV02194,C014,2023-03-18,2023-04-25,4715.26
INV02195,C015,2023-04-19,2023-05-06,2265.92
INV02196,C017,2023-04-08,2023-05-06,4452.9
INV02197,C020,2023-03-29,2023-04-20,2890.82
INV02198,C021,2023-03-08,2023-04-12,4833.52
INV02199,C021,2023-03-27,2023-04-12,4833.52
INV02200,C022,2023-03-25,2023-05-01,819.64
INV02201,C024,2023-03-02,2023-04-14,10648.55
INV02202,C025,2023-03-16,2023-04-13,1195.32
INV02203,C026,2023-04-03,2023-05-01,5143.59
INV02204,C027,2023-03-23,2023-04-12,3121.72
INV02205,C032,2023-04-12,2023-05-03,2839.85
INV02206,C034,2023-03-10,2023-04-21,5922.93
INV02207,C035,2023-04-24,2023-05-15,9170.6
INV02208,C036,2023-04-06,2023-05-15,3899.47
INV02209,C037,2023-03-21,2023-04-09,9143.65
INV02210,C038,2023-04-13,2023-05-13,5280.06
INV02211,C038,2023-04-30,2023-05-17,7920.09
INV02212,C039,2023-04-19,2023-05-14,8937.07
INV02213,C040,2023-04-19,2023-05-15,2796.95
INV02214,C041,2023-04-28,2023-05-14,7709.25
INV02215,C043,2023-02-24,2023-04-06,6179.1
INV02216,C044,2023-04-22,2023-05-10,7517.52
INV02217,C045,2023-02-25,2023-04-06,1717.74
INV02218,C046,2023-04-18,2023-05-04,5761.93
INV02219,C047,2023-03-07,2023-04-14,1432.75
INV02220,C048,2023-04-21,2023-05-04,11391.93
INV02221,C050,2023-03-31,2023-04-07,794.19
INV02222,C053,2023-02-21,2023-04-07,395.35
INV02223,C053,2023-03-02,2023-04-11,593.02
INV02224,C055,2023-03-12,2023-04-16,862.09
INV02225,C055,2023-03-22,2023-04-20,1293.14
INV02226,C057,2023-03-12,2023-04-07,1599.08
INV02227,C058,2023-04-02,2023-05-15,2051.87
INV02228,C059,2023-03-25,2023-04-19,10971.54
INV02229,C060,2023-04-08,2023-04-17,1800.33
INV02230,C060,2023-03-19,2023-04-21,2700.5
INV02231,C066,2023-04-25,2023-05-09,410.88
INV02232,C066,2023-05-03,2023-05-13,616.31
INV02233,C068,2023-03-31,2023-04-19,8141.14
INV02234,C069,2023-03-05,2023-04-19,3470.61
INV02235,C069,2023-03-11,2023-04-23,5205.92
INV02236,C070,2023-03-24,2023-05-04,10585.83
INV02237,C071,2023-04-07,2023-04-23,10371.84
INV02238,C075,2023-03-14,2023-04-17,4135.8
INV02239,C075,2023-03-12,2023-04-21,6203.71
INV02240,C077,2023-03-23,2023-04-04,726.87
INV02241,C077,2023-03-12,2023-04-08,1090.3
INV02242,C080,2023-04-01,2023-04-24,2199.12
INV02243,C080,2023-03-23,2023-04-28,3298.67
INV02244,C081,2023-02-21,2023-04-02,6226.41
INV02245,C084,2023-04-07,2023-04-24,10207.39
INV02246,C086,2023-04-20,2023-05-09,4107.34
INV02247,C088,2023-04-18,2023-05-05,3110.09
INV02248,C095,2023-02-22,2023-04-06,1602.78
INV02249,C095,2023-02-25,2023-04-10,2404.17
INV02250,C096,2023-04-06,2023-04-25,9679.72
INV02251,C001,2023-03-23,2023-05-03,4838.56
INV02252,C002,2023-03-26,2023-05-04,558.45
INV02253,C003,2023-04-01,2023-05-08,2203.83
INV02254,C004,2023-04-30,2023-06-02,3533.99
INV02255,C004,2023-04-24,2023-06-06,5300.99
INV02256,C005,2023-04-01,2023-05-02,5878.32
INV02257,C006,2023-05-11,2023-06-12,10060.41
INV02258,C007,2023-04-09,2023-05-22,1477.28
INV02259,C008,2023-06-01,2023-06-08,8329.93
INV02260,C009,2023-05-01,2023-05-24,10263.26
INV02261,C010,2023-05-08,2023-05-21,6390.27
INV02262,C011,2023-04-25,2023-05-07,4347.78
INV02263,C014,2023-05-06,2023-06-09,4448.61
INV02264,C016,2023-05-17,2023-06-12,2773.18
INV02265,C016,2023-06-06,2023-06-16,4159.77
INV02266,C018,2023-04-26,2023-05-14,13337.89
INV02267,C021,2023-04-29,2023-06-03,2844.82
INV02268,C021,2023-05-05,2023-06-07,4267.23
INV02269,C021,2023-05-17,2023-06-03,7112.06
INV02270,C022,2023-04-01,2023-05-02,669.74
INV02271,C022,2023-04-06,2023-05-06,1004.61
INV02272,C023,2023-04-16,2023-05-03,7586.91
INV02273,C025,2023-04-06,2023-05-08,672.5
INV02274,C025,2023-04-19,2023-05-12,1008.74
INV02275,C026,2023-04-16,2023-05-23,7119.78
INV02276,C032,2023-04-25,2023-05-14,2686.69
INV02277,C034,2023-05-01,2023-05-11,8022.14
INV02278,C034,2023-03-29,2023-05-11,8022.14
INV02279,C036,2023-05-07,2023-06-09,5142.15
INV02280,C040,2023-04-22,2023-05-31,3429.95
INV02281,C041,2023-05-03,2023-06-02,6422.77
INV02282,C042,2023-04-10,2023-05-07,8681.0
INV02283,C044,2023-04-17,2023-05-19,5225.32
INV02284,C044,2023-05-03,2023-05-23,7837.98
INV02285,C045,2023-05-20,2023-06-11,1302.5
INV02286,C046,2023-04-11,2023-05-20,6423.82
INV02287,C047,2023-05-12,2023-06-14,1443.99
INV02288,C048,2023-04-15,2023-05-20,5589.12
INV02289,C048,2023-05-09,2023-05-24,8383.68
INV02290,C053,2023-03-31,2023-05-15,3454.64
INV02291,C055,2023-04-30,2023-06-10,1863.62
INV02292,C057,2023-04-14,2023-05-03,4757.91
INV02293,C058,2023-04-21,2023-06-03,1397.86
INV02294,C059,2023-04-04,2023-05-16,2405.58
INV02295,C081,2023-05-27,2023-06-06,11072.73
INV02296,C086,2023-05-15,2023-05-28,9513.36
INV02297,C001,2023-06-18,2023-06-25,2015.26
INV02298,C001,2023-06-16,2023-06-29,3022.89
INV02299,C002,2023-04-28,2023-06-07,578.01
INV02300,C003,2023-06-19,2023-07-13,2321.9
INV02301,C004,2023-05-13,2023-06-27,9097.17
INV02302,C005,2023-07-06,2023-07-14,2449.7
INV02303,C005,2023-06-28,2023-07-18,3674.55
INV02304,C006,2023-05-30,2023-06-23,10615.84
INV02305,C007,2023-05-17,2023-06-09,1403.66
INV02306,C008,2023-05-15,2023-06-14,8251.1
INV02307,C009,2023-06-24,2023-07-15,10188.55
INV02308,C010,2023-05-25,2023-06-27,6436.87
INV02309,C011,2023-06-11,2023-07-13,7274.75
INV02310,C013,2023-04-24,2023-06-04,1240.73
INV02311,C013,2023-05-25,2023-06-04,1240.73
INV02312,C014,2023-06-19,2023-07-13,2842.47
INV02313,C014,2023-06-16,2023-07-17,4263.7
INV02314,C015,2023-06-14,2023-06-22,2007.75
INV02315,C015,2023-05-24,2023-06-22,2007.75
INV02316,C016,2023-05-19,2023-06-12,12401.6
INV02317,C017,2023-06-08,2023-06-16,5485.62
INV02318,C019,2023-06-17,2023-07-14,7824.75
INV02319,C021,2023-06-30,2023-07-16,6081.34
INV02320,C023,2023-05-16,2023-06-26,12343.82
INV02321,C024,2023-05-29,2023-06-09,3054.26
INV02322,C024,2023-06-01,2023-06-13,4581.39
INV02323,C029,2023-05-21,2023-07-04,7973.15
INV02324,C031,2023-06-11,2023-07-06,1165.57
INV02325,C032,2023-06-17,2023-07-09,3375.59
INV02326,C035,2023-06-02,2023-06-29,12206.43
INV02327,C039,2023-06-15,2023-07-03,13837.51
INV02328,C041,2023-06-06,2023-06-29,9655.28
INV02329,C042,2023-05-28,2023-07-08,2068.65
INV02330,C042,2023-06-29,2023-07-12,3102.98
INV02331,C043,2023-06-26,2023-07-14,3068.14
INV02332,C043,2023-07-09,2023-07-18,4602.2
INV02333,C044,2023-06-07,2023-07-03,2646.11
INV02334,C044,2023-06-17,2023-07-07,3969.17
INV02335,C046,2023-06-07,2023-06-28,5580.93
INV02336,C049,2023-06-10,2023-07-10,6161.63
INV02337,C052,2023-05-28,2023-06-07,3377.24
INV02338,C053,2023-06-03,2023-06-16,1612.01
INV02339,C055,2023-05-21,2023-06-19,2173.18
INV02340,C056,2023-06-20,2023-07-05,14554.37
INV02341,C063,2023-06-01,2023-06-22,1949.77
INV02342,C063,2023-05-27,2023-06-26,2924.66
INV02343,C068,2023-05-27,2023-06-05,3248.21
INV02344,C070,2023-05-30,2023-07-11,5038.05
INV02345,C073,2023-05-28,2023-07-04,7469.43
INV02346,C074,2023-05-30,2023-06-20,10193.51
INV02347,C077,2023-06-05,2023-07-14,677.93
INV02348,C077,2023-07-01,2023-07-18,1016.89
INV02349,C080,2023-06-24,2023-07-05,9357.51
INV02350,C082,2023-06-18,2023-07-04,15920.13
INV02351,C083,2023-05-29,2023-07-02,16340.74
INV02352,C087,2023-06-08,2023-06-30,739.74
INV02353,C088,2023-05-21,2023-06-09,6113.31
INV02354,C088,2023-05-01,2023-06-13,9169.96
INV02355,C091,2023-06-05,2023-07-10,5682.09
INV02356,C093,2023-06-07,2023-06-17,7246.52
INV02357,C094,2023-05-17,2023-06-13,5283.5
INV02358,C094,2023-05-26,2023-06-17,7925.24
INV02359,C096,2023-04-29,2023-06-11,4831.1
INV02360,C001,2023-07-22,2023-08-07,4807.63
INV02361,C003,2023-06-16,2023-07-18,2175.56
INV02362,C003,2023-06-27,2023-07-18,2175.56
INV02363,C004,2023-07-05,2023-07-21,3608.91
INV02364,C004,2023-06-24,2023-07-25,5413.36
INV02365,C005,2023-07-29,2023-08-13,2460.5
INV02366,C005,2023-08-07,2023-08-17,3690.76
INV02367,C006,2023-06-22,2023-07-20,9684.68
INV02368,C007,2023-07-21,2023-08-10,1450.74
INV02369,C008,2023-07-08,2023-07-23,8503.19
INV02370,C009,2023-07-14,2023-08-03,10047.14
INV02371,C010,2023-08-06,2023-08-14,2362.16
INV02372,C010,2023-07-15,2023-08-18,3543.24
INV02373,C011,2023-06-22,2023-08-01,4468.54
INV02374,C016,2023-06-13,2023-07-03,10885.37
INV02375,C017,2023-07-17,2023-08-02,5428.63
INV02376,C019,2023-06-28,2023-07-17,13550.36
INV02377,C020,2023-06-01,2023-07-04,560.66
INV02378,C020,2023-06-13,2023-07-08,840.99
INV02379,C022,2023-06-26,2023-07-13,577.76
INV02380,C022,2023-07-01,2023-07-17,866.63
INV02381,C024,2023-06-16,2023-07-26,7264.81
INV02382,C026,2023-06-07,2023-07-17,8167.0
INV02383,C027,2023-07-12,2023-08-13,6390.0
INV02384,C028,2023-07-07,2023-07-23,1468.01
INV02385,C028,2023-06-16,2023-07-27,2202.02
INV02386,C029,2023-05-22,2023-07-04,2721.7
INV02387,C030,2023-06-20,2023-07-27,5203.1
INV02388,C031,2023-06-27,2023-08-01,1124.09
INV02389,C035,2023-05-30,2023-07-08,15465.39
INV02390,C036,2023-06-21,2023-07-26,2547.91
INV02391,C037,2023-06-15,2023-07-27,10713.33
INV02392,C040,2023-07-26,2023-08-15,1367.01
INV02393,C040,2023-08-12,2023-08-19,2050.52
INV02394,C040,2023-08-02,2023-08-15,3417.53
INV02395,C042,2023-06-16,2023-07-30,3495.34
INV02396,C042,2023-07-13,2023-08-03,5243.01
INV02397,C043,2023-06-21,2023-07-29,7432.01
INV02398,C045,2023-07-12,2023-08-04,1555.15
INV02399,C045,2023-06-26,2023-08-04,1555.15
INV02400,C048,2023-07-07,2023-07-25,14019.67
INV02401,C052,2023-07-12,2023-07-26,1527.58
INV02402,C052,2023-07-13,2023-07-30,2291.37
INV02403,C053,2023-05-24,2023-07-04,1527.18
INV02404,C053,2023-06-18,2023-07-08,2290.77
INV02405,C062,2023-06-05,2023-07-04,2639.28
INV02406,C065,2023-07-03,2023-07-23,1148.06
INV02407,C066,2023-07-15,2023-08-15,1937.44
INV02408,C067,2023-06-27,2023-08-08,8430.52
INV02409,C069,2023-06-06,2023-07-05,16488.85
INV02410,C071,2023-07-10,2023-08-05,7161.68
INV02411,C078,2023-06-20,2023-07-06,1050.99
INV02412,C080,2023-06-24,2023-07-02,11538.64
INV02413,C081,2023-06-16,2023-07-24,3327.82
INV02414,C081,2023-06-26,2023-07-28,4991.73
INV02415,C082,2023-06-30,2023-07-23,5289.48
INV02416,C083,2023-07-09,2023-08-11,4599.25
INV02417,C083,2023-07-22,2023-08-15,6898.88
INV02418,C085,2023-05-27,2023-07-08,1277.75
INV02419,C088,2023-06-09,2023-07-17,2055.56
INV02420,C088,2023-06-11,2023-07-21,3083.34
INV02421,C089,2023-06-25,2023-07-09,10377.53
INV02422,C094,2023-06-11,2023-07-04,2054.29
INV02423,C094,2023-06-01,2023-07-08,3081.44
INV02424,C095,2023-05-26,2023-07-07,15151.63
INV02425,C001,2023-08-07,2023-08-22,4746.3
INV02426,C003,2023-07-13,2023-08-25,860.76
INV02427,C003,2023-07-23,2023-08-29,1291.14
INV02428,C004,2023-08-10,2023-09-10,8823.69
INV02429,C007,2023-07-22,2023-08-09,1382.21
INV02430,C008,2023-07-20,2023-08-29,8068.85
INV02431,C009,2023-06-30,2023-08-02,10431.96
INV02432,C010,2023-09-03,2023-09-12,6400.21
INV02433,C016,2023-07-10,2023-08-15,6533.52
INV02434,C019,2023-07-23,2023-08-11,10373.08
INV02435,C020,2023-08-31,2023-09-15,2753.06
INV02436,C021,2023-07-24,2023-08-16,6970.78
INV02437,C023,2023-08-24,2023-09-12,4416.46
INV02438,C023,2023-09-04,2023-09-16,6624.69
INV02439,C027,2023-07-22,2023-08-16,1222.82
INV02440,C028,2023-07-01,2023-08-10,2255.97
INV02441,C028,2023-07-11,2023-08-14,3383.95
INV02442,C029,2023-06-23,2023-08-03,1445.92
INV02443,C029,2023-07-20,2023-08-07,2168.87
INV02444,C032,2023-08-06,2023-09-10,5132.69
INV02445,C033,2023-07-30,2023-09-05,8035.19
INV02446,C037,2023-08-16,2023-09-12,7773.17
INV02447,C039,2023-07-16,2023-08-08,7210.84
INV02448,C040,2023-08-12,2023-08-21,1698.07
INV02449,C040,2023-08-11,2023-08-25,2547.1
INV02450,C042,2023-08-12,2023-09-09,3717.49
INV02451,C042,2023-08-15,2023-09-13,5576.23
INV02452,C046,2023-06-28,2023-08-09,8924.83
INV02453,C048,2023-07-22,2023-08-31,9917.15
INV02454,C049,2023-08-16,2023-09-03,10602.25
INV02455,C059,2023-07-25,2023-08-21,2226.94
INV02456,C059,2023-08-17,2023-08-25,3340.42
INV02457,C060,2023-07-27,2023-08-24,5468.76
INV02458,C061,2023-07-27,2023-09-08,933.12
INV02459,C061,2023-08-22,2023-09-12,1399.68
INV02460,C067,2023-07-01,2023-08-09,4098.46
INV02461,C070,2023-07-10,2023-08-04,3608.62
INV02462,C073,2023-08-31,2023-09-13,3110.9
INV02463,C076,2023-07-05,2023-08-09,2099.14
INV02464,C081,2023-07-02,2023-08-10,11199.11
INV02465,C083,2023-08-26,2023-09-05,3427.73
INV02466,C084,2023-06-22,2023-08-06,2449.74
INV02467,C085,2023-08-26,2023-09-14,287.18
INV02468,C087,2023-07-14,2023-08-06,317.92
INV02469,C090,2023-07-16,2023-08-29,8836.55
INV02470,C093,2023-08-31,2023-09-10,7397.05
INV02471,C001,2023-08-30,2023-09-25,1962.71
INV02472,C002,2023-09-16,2023-09-26,614.87
INV02473,C003,2023-08-26,2023-09-12,2351.39
INV02474,C004,2023-08-17,2023-09-05,9154.69
INV02475,C005,2023-08-16,2023-09-02,5804.89
INV02476,C006,2023-08-09,2023-09-19,4143.0
INV02477,C006,2023-08-14,2023-09-23,6214.5
INV02478,C008,2023-09-02,2023-09-10,8275.7
INV02479,C009,2023-08-23,2023-09-02,10357.91
INV02480,C010,2023-08-03,2023-09-02,6271.17
INV02481,C012,2023-09-13,2023-10-10,7468.48
INV02482,C014,2023-08-01,2023-09-06,3178.43
INV02483,C014,2023-08-22,2023-09-10,4767.64
INV02484,C015,2023-08-25,2023-09-24,3509.95
INV02485,C016,2023-09-04,2023-09-18,12445.0
INV02486,C017,2023-09-29,2023-10-12,1618.51
INV02487,C017,2023-09-09,2023-10-16,2427.77
INV02488,C019,2023-08-20,2023-09-21,3705.88
INV02489,C019,2023-08-14,2023-09-25,5558.82
INV02490,C020,2023-08-19,2023-10-03,1574.24
INV02491,C023,2023-09-24,2023-10-01,3393.61
INV02492,C023,2023-09-11,2023-10-05,5090.42
INV02493,C024,2023-09-01,2023-09-23,4805.95
INV02494,C024,2023-09-15,2023-09-27,7208.92
INV02495,C025,2023-09-08,2023-09-15,661.34
INV02496,C025,2023-08-14,2023-09-19,992.01
INV02497,C026,2023-08-28,2023-10-06,2668.75
INV02498,C026,2023-08-27,2023-10-10,4003.12
INV02499,C028,2023-09-15,2023-09-27,3037.22
INV02500,C029,2023-09-13,2023-09-27,4057.76
INV02501,C030,2023-08-28,2023-10-03,7676.37
INV02502,C031,2023-07-30,2023-09-08,646.34
INV02503,C035,2023-09-05,2023-09-17,14112.96
INV02504,C037,2023-08-05,2023-09-04,7322.16
INV02505,C039,2023-10-02,2023-10-14,8438.97
INV02506,C040,2023-08-26,2023-09-25,3711.14
INV02507,C041,2023-09-05,2023-09-25,5414.6
INV02508,C044,2023-07-24,2023-09-02,9578.01
INV02509,C045,2023-07-27,2023-09-05,535.55
INV02510,C045,2023-07-29,2023-09-09,803.32
INV02511,C048,2023-09-08,2023-09-26,14121.94
INV02512,C049,2023-08-31,2023-09-29,3935.89
INV02513,C049,2023-09-01,2023-10-03,5903.84
INV02514,C051,2023-09-06,2023-10-07,3329.93
INV02515,C058,2023-08-16,2023-09-08,1098.49
INV02516,C058,2023-09-01,2023-09-12,1647.73
INV02517,C059,2023-08-23,2023-09-07,5790.81
INV02518,C062,2023-09-03,2023-10-16,7189.77
INV02519,C076,2023-09-29,2023-10-14,1920.8
INV02520,C078,2023-08-29,2023-09-05,1035.89
INV02521,C081,2023-07-30,2023-09-04,3071.12
INV02522,C084,2023-09-04,2023-09-27,2676.93
INV02523,C084,2023-09-17,2023-10-01,4015.4
INV02524,C086,2023-09-26,2023-10-13,980.42
INV02525,C086,2023-09-17,2023-10-17,1470.63
INV02526,C087,2023-08-12,2023-09-11,1786.85
INV02527,C095,2023-08-21,2023-09-30,12968.59
INV02528,C095,2023-09-05,2023-09-30,12968.59
INV02529,C001,2023-09-07,2023-10-02,4663.08
INV02530,C002,2023-10-01,2023-11-05,583.35
INV02531,C003,2023-09-29,2023-11-12,910.02
INV02532,C003,2023-11-06,2023-11-16,1365.03
INV02533,C004,2023-10-19,2023-11-03,8800.28
INV02534,C005,2023-10-09,2023-11-08,6332.81
INV02535,C006,2023-08-27,2023-10-05,10434.27
INV02536,C007,2023-10-07,2023-11-09,1371.43
INV02537,C008,2023-10-25,2023-11-06,8140.2
INV02538,C009,2023-09-19,2023-11-02,10398.75
INV02539,C009,2023-10-02,2023-11-02,10398.75
INV02540,C011,2023-10-21,2023-11-05,6456.98
INV02541,C013,2023-10-04,2023-10-14,2310.32
INV02542,C019,2023-10-18,2023-11-13,12594.43
INV02543,C022,2023-09-19,2023-10-05,486.72
INV02544,C022,2023-09-10,2023-10-09,730.08
INV02545,C023,2023-08-26,2023-10-07,5769.55
INV02546,C023,2023-09-28,2023-10-11,8654.32
INV02547,C026,2023-09-27,2023-10-15,2565.96
INV02548,C026,2023-09-17,2023-10-19,3848.93
INV02549,C030,2023-09-15,2023-10-12,2316.19
INV02550,C030,2023-09-20,2023-10-16,3474.28
INV02551,C033,2023-09-01,2023-10-14,10701.75
INV02552,C034,2023-10-24,2023-11-12,7919.92
INV02553,C035,2023-09-18,2023-10-08,8142.88
INV02554,C036,2023-09-05,2023-10-02,2674.21
INV02555,C037,2023-10-28,2023-11-15,8434.3
INV02556,C038,2023-09-25,2023-11-09,13540.52
INV02557,C040,2023-10-01,2023-11-03,1330.51
INV02558,C040,2023-10-16,2023-11-07,1995.77
INV02559,C042,2023-09-10,2023-10-11,5990.32
INV02560,C043,2023-10-27,2023-11-10,3783.75
INV02561,C045,2023-09-09,2023-10-17,933.84
INV02562,C047,2023-10-17,2023-11-05,1459.23
INV02563,C048,2023-09-15,2023-10-10,14391.17
INV02564,C049,2023-09-27,2023-11-02,3673.6
INV02565,C049,2023-09-23,2023-11-06,5510.39
INV02566,C050,2023-09-22,2023-10-07,1252.72
INV02567,C054,2023-10-10,2023-10-30,9888.39
INV02568,C055,2023-10-03,2023-11-15,2454.94
INV02569,C058,2023-09-06,2023-10-15,1862.87
INV02570,C062,2023-10-04,2023-11-01,12909.43
INV02571,C063,2023-10-23,2023-11-06,3503.5
INV02572,C065,2023-10-08,2023-11-05,1012.63
INV02573,C066,2023-09-04,2023-10-19,7043.47
INV02574,C067,2023-09-28,2023-11-04,7243.21
INV02575,C068,2023-10-29,2023-11-11,2171.28
INV02576,C068,2023-10-20,2023-11-15,3256.92
INV02577,C072,2023-09-23,2023-10-16,865.41
INV02578,C072,2023-10-12,2023-10-20,1298.12
INV02579,C073,2023-10-12,2023-11-04,6863.13
INV02580,C074,2023-10-18,2023-10-27,9431.81
INV02581,C077,2023-08-25,2023-10-07,4707.01
INV02582,C082,2023-10-24,2023-11-11,9059.69
INV02583,C083,2023-09-21,2023-10-06,13096.29
INV02584,C083,2023-09-22,2023-10-06,13096.29
INV02585,C084,2023-09-11,2023-10-12,4220.1
INV02586,C087,2023-11-02,2023-11-11,736.29
INV02587,C095,2023-10-03,2023-10-17,3735.44
INV02588,C100,2023-09-20,2023-10-17,9212.03
INV02589,C001,2023-10-07,2023-11-11,2028.05
INV02590,C001,2023-10-12,2023-11-15,3042.08
INV02591,C002,2023-10-24,2023-12-01,583.79
INV02592,C003,2023-10-04,2023-11-07,2212.77
INV02593,C004,2023-10-13,2023-11-22,9283.98
INV02594,C005,2023-11-14,2023-12-09,2420.13
INV02595,C005,2023-11-13,2023-12-13,3630.19
INV02596,C006,2023-11-09,2023-12-01,9729.31
